2025-05-20 00:49:43.232 |  | INFO     | server:lifespan:39 - RuoYi-FastAPI开始启动
2025-05-20 01:21:38.643 |  | INFO     | config.get_redis:create_redis_pool:22 - 开始连接redis...
2025-05-20 01:21:38.644 |  | INFO     | config.get_redis:create_redis_pool:35 - redis连接成功
2025-05-20 01:21:38.701 |  | INFO     | config.get_scheduler:init_system_scheduler:134 - 开始启动定时任务...
2025-05-20 01:21:38.724 |  | INFO     | config.get_scheduler:init_system_scheduler:142 - 系统初始定时任务加载成功
2025-05-20 01:21:38.724 |  | INFO     | server:lifespan:46 - RuoYi-FastAPI启动成功
2025-05-20 01:30:12.553 | 2fb1a7230f39496b9299b8d83874beb5 | ERROR    | module_admin.annotation.log_annotation:wrapper:126 - 退款订单不存在
2025-05-20 01:30:27.042 | 36ce2e5cfc8247fba1e91c71810325ba | INFO     | module_admin.controller.refunds_controller:audit_system_refunds:118 - 审核成功，已发送邮件通知
2025-05-20 01:34:02.646 |  | INFO     | config.get_redis:close_redis_pool:55 - 关闭redis连接成功
2025-05-20 01:34:02.647 |  | INFO     | config.get_scheduler:close_system_scheduler:152 - 关闭定时任务成功
2025-05-20 01:34:06.606 |  | INFO     | server:lifespan:39 - RuoYi-FastAPI开始启动
2025-05-20 01:34:06.607 |  | INFO     | config.get_db:init_create_table:21 - 初始化数据库连接...
2025-05-20 01:34:06.650 |  | INFO     | config.get_db:init_create_table:24 - 数据库连接成功
2025-05-20 01:34:06.650 |  | INFO     | config.get_redis:create_redis_pool:22 - 开始连接redis...
2025-05-20 01:34:06.652 |  | INFO     | config.get_redis:create_redis_pool:35 - redis连接成功
2025-05-20 01:34:06.716 |  | INFO     | config.get_scheduler:init_system_scheduler:134 - 开始启动定时任务...
2025-05-20 01:34:06.734 |  | INFO     | config.get_scheduler:init_system_scheduler:142 - 系统初始定时任务加载成功
2025-05-20 01:34:06.734 |  | INFO     | server:lifespan:46 - RuoYi-FastAPI启动成功
2025-05-20 01:35:40.456 |  | INFO     | config.get_redis:close_redis_pool:55 - 关闭redis连接成功
2025-05-20 01:35:40.456 |  | INFO     | config.get_scheduler:close_system_scheduler:152 - 关闭定时任务成功
2025-05-20 01:35:46.763 |  | INFO     | server:lifespan:39 - RuoYi-FastAPI开始启动
2025-05-20 01:35:46.763 |  | INFO     | config.get_db:init_create_table:21 - 初始化数据库连接...
2025-05-20 01:35:46.806 |  | INFO     | config.get_db:init_create_table:24 - 数据库连接成功
2025-05-20 01:35:46.806 |  | INFO     | config.get_redis:create_redis_pool:22 - 开始连接redis...
2025-05-20 01:35:46.808 |  | INFO     | config.get_redis:create_redis_pool:35 - redis连接成功
2025-05-20 01:35:46.861 |  | INFO     | config.get_scheduler:init_system_scheduler:134 - 开始启动定时任务...
2025-05-20 01:35:46.876 |  | INFO     | config.get_scheduler:init_system_scheduler:142 - 系统初始定时任务加载成功
2025-05-20 01:35:46.877 |  | INFO     | server:lifespan:46 - RuoYi-FastAPI启动成功
